time,car_ID_TX,car_ID_RX,snr_values,distance_values,rel_speed_values,snr_values_norm,distance_values_norm,rel_speed_values_norm,composite_snr_db,use_nn
150,v3,v15,20.0,30.0,0.0,0.6,0.15,0.0,17.0458,False
150,v3,v4,20.0,30.15,10.0,0.6,0.1507,0.2,16.7404,False
150,v3,v7,20.0,60.0,20.0,0.6,0.3,0.4,15.9666,True
150,v3,v8,20.0,120.04,10.0,0.6,0.6002,0.2,15.5403,True
150,v4,v15,40.0,3.0,10.0,1.0,0.015,0.2,38.7447,False
150,v4,v11,40.0,10.44,10.0,1.0,0.0522,0.2,37.6615,False
150,v4,v3,40.0,30.15,10.0,1.0,0.1507,0.2,36.7404,False
150,v4,v8,40.0,90.0,0.0,1.0,0.45,0.0,36.0915,False
150,v4,v7,40.0,90.05,10.0,1.0,0.4502,0.2,35.79,False
151,v1,v13,40.0,20.0,20.0,1.0,0.1,0.4,36.9208,False
151,v1,v5,40.0,120.0,0.0,1.0,0.6,0.0,35.8416,False
151,v1,v6,40.0,170.03,20.0,1.0,0.8501,0.4,35.0618,True
151,v1,v2,40.0,280.02,10.0,1.0,1.4001,0.2,34.8046,True
151,v1,v9,40.0,300.0,20.0,1.0,1.5,0.4,34.5686,True
151,v2,v1,20.0,280.02,10.0,0.6,1.4001,0.2,14.8046,True
151,v2,v13,20.0,300.01,30.0,0.6,1.5001,0.6,14.4437,True
151,v2,v5,20.0,400.01,10.0,0.6,2.0001,0.2,14.4948,True
151,v2,v6,20.0,450.0,30.0,0.6,2.25,0.6,14.0915,True
151,v2,v10,20.0,580.0,10.0,0.6,2.9,0.2,14.1721,True
151,v3,v15,20.0,30.0,10.0,0.6,0.15,0.2,16.7447,False
151,v3,v7,20.0,40.0,20.0,0.6,0.2,0.4,16.3188,True
151,v3,v11,20.0,40.0,10.0,0.6,0.2,0.2,16.4949,False
151,v3,v4,20.0,40.11,10.0,0.6,0.2006,0.2,16.4924,False
151,v3,v19,20.0,130.0,10.0,0.6,0.65,0.2,15.4711,True
151,v4,v11,40.0,3.0,20.0,1.0,0.015,0.4,38.5686,False
151,v4,v15,40.0,10.44,20.0,1.0,0.0522,0.4,37.4855,False
151,v4,v3,40.0,40.11,10.0,1.0,0.2006,0.2,36.4924,False
151,v4,v7,40.0,80.06,10.0,1.0,0.4003,0.2,35.8922,False
151,v4,v8,40.0,90.0,20.0,1.0,0.45,0.4,35.6144,False
152,v1,v13,40.0,40.0,20.0,1.0,0.2,0.4,36.3188,False
152,v1,v5,40.0,120.0,0.0,1.0,0.6,0.0,35.8416,False
152,v1,v6,40.0,190.02,20.0,1.0,0.9501,0.4,34.9653,True
152,v1,v9,40.0,280.0,20.0,1.0,1.4,0.4,34.6286,True
152,v1,v10,40.0,280.02,30.0,1.0,1.4001,0.6,34.5036,True
152,v2,v1,20.0,290.02,10.0,0.6,1.4501,0.2,14.7741,True
152,v2,v13,20.0,330.01,10.0,0.6,1.6501,0.2,14.6619,True
152,v2,v5,20.0,410.01,10.0,0.6,2.0501,0.2,14.4734,True
152,v2,v6,20.0,480.0,10.0,0.6,2.4,0.2,14.3365,True
152,v2,v10,20.0,570.0,20.0,0.6,2.85,0.4,14.0111,True
152,v3,v4,20.0,30.15,10.0,0.6,0.1507,0.2,16.7404,False
152,v3,v15,20.0,40.0,30.0,0.6,0.2,0.6,16.1938,True
152,v3,v11,20.0,50.0,20.0,0.6,0.25,0.4,16.1249,True
152,v3,v7,20.0,60.0,20.0,0.6,0.3,0.4,15.9666,True
152,v3,v19,20.0,120.0,10.0,0.6,0.6,0.2,15.5406,True
152,v4,v15,40.0,10.44,20.0,1.0,0.0522,0.4,37.4855,False
152,v4,v11,40.0,20.22,10.0,1.0,0.1011,0.2,37.0872,False
152,v4,v3,40.0,30.15,10.0,1.0,0.1507,0.2,36.7404,False
152,v4,v7,40.0,90.05,10.0,1.0,0.4502,0.2,35.79,False
152,v4,v19,40.0,90.05,0.0,1.0,0.4502,0.0,36.091,False
153,v1,v13,40.0,20.0,40.0,1.0,0.1,0.8,36.699,True
153,v1,v5,40.0,120.0,20.0,1.0,0.6,0.4,35.3645,False
153,v1,v6,40.0,170.03,30.0,1.0,0.8501,0.6,34.9369,True
153,v1,v10,40.0,250.02,10.0,1.0,1.2501,0.2,34.903,True
153,v1,v9,40.0,260.0,0.0,1.0,1.3,0.0,35.1701,True
153,v2,v1,20.0,300.01,40.0,0.6,1.5001,0.8,14.3467,True
153,v2,v13,20.0,320.01,0.0,0.6,1.6001,0.0,14.9897,True
153,v2,v5,20.0,420.01,20.0,0.6,2.1001,0.4,14.2764,True
153,v2,v6,20.0,470.0,10.0,0.6,2.35,0.2,14.3548,True
153,v2,v10,20.0,550.0,30.0,0.6,2.75,0.6,13.9172,True
153,v3,v15,20.0,10.0,0.0,0.6,0.05,0.0,18.0,False
153,v3,v4,20.0,20.22,10.0,0.6,0.1011,0.2,17.0872,False
153,v3,v11,20.0,30.0,20.0,0.6,0.15,0.4,16.5686,True
153,v3,v7,20.0,80.0,40.0,0.6,0.4,0.8,15.4949,True
153,v3,v19,20.0,110.0,40.0,0.6,0.55,0.8,15.2182,True
153,v4,v11,40.0,10.44,10.0,1.0,0.0522,0.2,37.6615,False
153,v4,v15,40.0,10.44,10.0,1.0,0.0522,0.2,37.6615,False
153,v4,v3,40.0,20.22,10.0,1.0,0.1011,0.2,37.0872,False
153,v4,v19,40.0,90.05,30.0,1.0,0.4502,0.6,35.489,True
153,v4,v7,40.0,100.04,30.0,1.0,0.5002,0.6,35.3975,True
154,v1,v13,40.0,60.0,10.0,1.0,0.3,0.2,36.1427,False
154,v1,v5,40.0,140.0,20.0,1.0,0.7,0.4,35.2306,True
154,v1,v6,40.0,200.02,10.0,1.0,1.0001,0.2,35.0968,True
154,v1,v9,40.0,260.0,0.0,1.0,1.3,0.0,35.1701,True
154,v1,v2,40.0,260.02,0.0,1.0,1.3001,0.0,35.17,True
154,v2,v1,20.0,260.02,0.0,0.6,1.3001,0.0,15.17,True
154,v2,v13,20.0,320.01,10.0,0.6,1.6001,0.2,14.6886,True
154,v2,v5,20.0,400.01,20.0,0.6,2.0001,0.4,14.3187,True
154,v2,v6,20.0,460.0,10.0,0.6,2.3,0.2,14.3735,True
154,v2,v10,20.0,520.0,30.0,0.6,2.6,0.6,13.9659,True
154,v3,v11,20.0,10.0,10.0,0.6,0.05,0.2,17.699,False
154,v3,v15,20.0,10.0,10.0,0.6,0.05,0.2,17.699,False
154,v3,v4,20.0,10.44,20.0,0.6,0.0522,0.4,17.4855,True
154,v3,v19,20.0,70.0,0.0,0.6,0.35,0.0,16.3098,True
154,v3,v7,20.0,120.0,20.0,0.6,0.6,0.4,15.3645,True
154,v4,v11,40.0,3.0,10.0,1.0,0.015,0.2,38.7447,False
154,v4,v15,40.0,3.0,10.0,1.0,0.015,0.2,38.7447,False
154,v4,v3,40.0,10.44,20.0,1.0,0.0522,0.4,37.4855,False
154,v4,v19,40.0,60.07,20.0,1.0,0.3004,0.4,35.9655,False
154,v4,v7,40.0,130.03,0.0,1.0,0.6502,0.0,35.7719,False
155,v1,v13,40.0,70.0,20.0,1.0,0.35,0.4,35.8327,False
155,v1,v5,40.0,160.0,20.0,1.0,0.8,0.4,35.1146,True
155,v1,v6,40.0,210.02,10.0,1.0,1.0501,0.2,35.0544,True
155,v1,v9,40.0,260.0,20.0,1.0,1.3,0.4,34.6929,True
155,v1,v2,40.0,260.02,0.0,1.0,1.3001,0.0,35.17,True
155,v2,v1,20.0,260.02,0.0,0.6,1.3001,0.0,15.17,True
155,v2,v13,20.0,330.01,20.0,0.6,1.6501,0.4,14.4858,True
155,v2,v5,20.0,420.01,20.0,0.6,2.1001,0.4,14.2764,True
155,v2,v6,20.0,470.0,10.0,0.6,2.35,0.2,14.3548,True
155,v2,v9,20.0,520.01,20.0,0.6,2.6,0.4,14.0909,True
155,v3,v11,20.0,0.0,0.0,0.6,0.0,0.0,22.0,False
155,v3,v15,20.0,0.0,30.0,0.6,0.0,0.6,21.3979,True
155,v3,v4,20.0,10.44,20.0,0.6,0.0522,0.4,17.4855,True
155,v3,v19,20.0,70.0,30.0,0.6,0.35,0.6,15.7077,True
155,v3,v8,20.0,120.04,0.0,0.6,0.6002,0.0,15.8414,True
155,v4,v3,40.0,10.44,20.0,1.0,0.0522,0.4,37.4855,False
155,v4,v11,40.0,10.44,20.0,1.0,0.0522,0.4,37.4855,False
155,v4,v15,40.0,10.44,10.0,1.0,0.0522,0.2,37.6615,False
155,v4,v19,40.0,80.06,10.0,1.0,0.4003,0.2,35.8922,False
155,v4,v8,40.0,130.0,20.0,1.0,0.65,0.4,35.295,True
156,v1,v13,40.0,90.0,0.0,1.0,0.45,0.0,36.0915,False
156,v1,v5,40.0,140.0,0.0,1.0,0.7,0.0,35.7077,False
156,v1,v6,40.0,200.02,10.0,1.0,1.0001,0.2,35.0968,True
156,v1,v2,40.0,260.02,30.0,1.0,1.3001,0.6,34.5679,True
156,v1,v9,40.0,280.0,20.0,1.0,1.4,0.4,34.6286,True
156,v2,v1,20.0,260.02,30.0,0.6,1.3001,0.6,14.5679,True
156,v2,v13,20.0,350.01,30.0,0.6,1.7501,0.6,14.3098,True
156,v2,v5,20.0,400.01,30.0,0.6,2.0001,0.6,14.1938,True
156,v2,v6,20.0,460.0,20.0,0.6,2.3,0.4,14.1974,True
156,v2,v10,20.0,540.0,30.0,0.6,2.7,0.6,13.9332,True
156,v3,v11,20.0,0.0,20.0,0.6,0.0,0.4,21.5229,True
156,v3,v4,20.0,10.44,30.0,0.6,0.0522,0.6,17.3605,True
156,v3,v15,20.0,30.0,20.0,0.6,0.15,0.4,16.5686,True
156,v3,v19,20.0,100.0,20.0,0.6,0.5,0.4,15.5229,True
156,v3,v8,20.0,120.04,20.0,0.6,0.6002,0.4,15.3642,True
156,v4,v3,40.0,10.44,30.0,1.0,0.0522,0.6,37.3605,False
156,v4,v11,40.0,10.44,10.0,1.0,0.0522,0.2,37.6615,False
156,v4,v15,40.0,20.22,10.0,1.0,0.1011,0.2,37.0872,False
156,v4,v19,40.0,90.05,10.0,1.0,0.4502,0.2,35.79,False
156,v4,v8,40.0,110.0,10.0,1.0,0.55,0.2,35.6162,False
157,v1,v13,40.0,90.0,10.0,1.0,0.45,0.2,35.7905,False
157,v1,v5,40.0,140.0,20.0,1.0,0.7,0.4,35.2306,True
157,v1,v6,40.0,190.02,20.0,1.0,0.9501,0.4,34.9653,True
157,v1,v9,40.0,260.0,10.0,1.0,1.3,0.2,34.869,True
157,v1,v10,40.0,280.02,30.0,1.0,1.4001,0.6,34.5036,True
157,v2,v1,20.0,290.02,40.0,0.6,1.4501,0.8,14.3762,True
157,v2,v13,20.0,380.01,30.0,0.6,1.9001,0.6,14.2383,True
157,v2,v5,20.0,430.01,20.0,0.6,2.1501,0.4,14.2559,True
157,v2,v6,20.0,480.0,20.0,0.6,2.4,0.4,14.1604,True
157,v2,v9,20.0,550.01,50.0,0.6,2.75,1.0,13.7411,True
157,v3,v15,20.0,10.0,20.0,0.6,0.05,0.4,17.5229,True
157,v3,v11,20.0,20.0,10.0,0.6,0.1,0.2,17.0969,False
157,v3,v4,20.0,20.22,30.0,0.6,0.1011,0.6,16.7862,True
157,v3,v19,20.0,80.0,0.0,0.6,0.4,0.0,16.1938,True
157,v3,v8,20.0,100.04,30.0,0.6,0.5002,0.6,15.3975,True
157,v4,v11,40.0,3.0,40.0,1.0,0.015,0.8,38.3468,True
157,v4,v3,40.0,20.22,30.0,1.0,0.1011,0.6,36.7862,False
157,v4,v15,40.0,30.15,10.0,1.0,0.1507,0.2,36.7404,False
157,v4,v19,40.0,100.04,30.0,1.0,0.5002,0.6,35.3975,True
157,v4,v8,40.0,120.0,0.0,1.0,0.6,0.0,35.8416,False
158,v1,v13,40.0,100.0,10.0,1.0,0.5,0.2,35.699,False
158,v1,v5,40.0,160.0,20.0,1.0,0.8,0.4,35.1146,True
158,v1,v6,40.0,210.02,10.0,1.0,1.0501,0.2,35.0544,True
158,v1,v9,40.0,250.0,0.0,1.0,1.25,0.0,35.2041,True
158,v1,v2,40.0,250.02,30.0,1.0,1.2501,0.6,34.602,True
158,v2,v1,20.0,250.02,30.0,0.6,1.2501,0.6,14.602,True
158,v2,v13,20.0,350.01,20.0,0.6,1.7501,0.4,14.4347,True
158,v2,v5,20.0,410.01,50.0,0.6,2.0501,1.0,13.9963,True
158,v2,v6,20.0,460.0,40.0,0.6,2.3,0.8,13.9755,True
158,v2,v9,20.0,500.01,30.0,0.6,2.5,0.6,14.0,True
158,v3,v4,20.0,10.44,10.0,0.6,0.0522,0.2,17.6615,False
158,v3,v11,20.0,30.0,10.0,0.6,0.15,0.2,16.7447,False
158,v3,v15,20.0,30.0,0.0,0.6,0.15,0.0,17.0458,False
158,v3,v19,20.0,80.0,20.0,0.6,0.4,0.4,15.7167,True
158,v3,v8,20.0,130.03,40.0,0.6,0.6502,0.8,15.0729,True
158,v4,v3,40.0,10.44,10.0,1.0,0.0522,0.2,37.6615,False
158,v4,v15,40.0,20.22,10.0,1.0,0.1011,0.2,37.0872,False
158,v4,v11,40.0,40.11,0.0,1.0,0.2006,0.0,36.7934,False
158,v4,v19,40.0,70.06,10.0,1.0,0.3503,0.2,36.008,False
158,v4,v8,40.0,120.0,30.0,1.0,0.6,0.6,35.2396,True
159,v1,v13,40.0,110.0,30.0,1.0,0.55,0.6,35.3152,True
159,v1,v5,40.0,140.0,0.0,1.0,0.7,0.0,35.7077,False
159,v1,v6,40.0,200.02,10.0,1.0,1.0001,0.2,35.0968,True
159,v1,v2,40.0,220.02,20.0,1.0,1.1001,0.4,34.838,True
159,v1,v9,40.0,250.0,20.0,1.0,1.25,0.4,34.727,True
159,v2,v1,20.0,220.02,20.0,0.6,1.1001,0.4,14.838,True
159,v2,v13,20.0,330.01,50.0,0.6,1.6501,1.0,14.1848,True
159,v2,v5,20.0,360.01,20.0,0.6,1.8001,0.4,14.4102,True
159,v2,v6,20.0,420.0,30.0,0.6,2.1,0.6,14.1514,True
159,v2,v9,20.0,470.01,40.0,0.6,2.35,0.8,13.9568,True
159,v3,v11,20.0,20.0,20.0,0.6,0.1,0.4,16.9208,True
159,v3,v4,20.0,20.22,20.0,0.6,0.1011,0.4,16.9112,True
159,v3,v15,20.0,30.0,10.0,0.6,0.15,0.2,16.7447,False
159,v3,v19,20.0,100.0,10.0,0.6,0.5,0.2,15.699,True
159,v3,v7,20.0,150.0,10.0,0.6,0.75,0.2,15.3468,True
159,v4,v15,40.0,10.44,30.0,1.0,0.0522,0.6,37.3605,False
159,v4,v3,40.0,20.22,20.0,1.0,0.1011,0.4,36.9112,False
159,v4,v11,40.0,40.11,40.0,1.0,0.2006,0.8,36.0945,True
159,v4,v19,40.0,80.06,10.0,1.0,0.4003,0.2,35.8922,False
159,v4,v8,40.0,150.0,40.0,1.0,0.75,0.8,34.9488,True
160,v1,v13,40.0,80.0,20.0,1.0,0.4,0.4,35.7167,False
160,v1,v5,40.0,140.0,0.0,1.0,0.7,0.0,35.7077,False
160,v1,v6,40.0,190.02,0.0,1.0,0.9501,0.0,35.4424,True
160,v1,v2,40.0,200.02,20.0,1.0,1.0001,0.4,34.9207,True
160,v1,v9,40.0,230.0,30.0,1.0,1.15,0.6,34.6745,True
160,v2,v1,20.0,200.02,20.0,0.6,1.0001,0.4,14.9207,True
160,v2,v13,20.0,280.02,40.0,0.6,1.4001,0.8,14.4067,True
160,v2,v5,20.0,340.01,20.0,0.6,1.7001,0.4,14.4599,True
160,v2,v6,20.0,390.0,20.0,0.6,1.95,0.4,14.3407,True
160,v2,v9,20.0,430.01,50.0,0.6,2.1501,1.0,13.9549,True
160,v3,v15,20.0,20.0,20.0,0.6,0.1,0.4,16.9208,True
160,v3,v11,20.0,40.0,10.0,0.6,0.2,0.2,16.4949,False
160,v3,v4,20.0,40.11,10.0,0.6,0.2006,0.2,16.4924,False
160,v3,v19,20.0,110.0,0.0,0.6,0.55,0.0,15.9172,True
160,v3,v7,20.0,140.0,10.0,0.6,0.7,0.2,15.4067,True
160,v4,v15,40.0,20.22,10.0,1.0,0.1011,0.2,37.0872,False
160,v4,v3,40.0,40.11,10.0,1.0,0.2006,0.2,36.4924,False
160,v4,v19,40.0,70.06,10.0,1.0,0.3503,0.2,36.008,False
160,v4,v11,40.0,80.06,0.0,1.0,0.4003,0.0,36.1932,False
160,v4,v8,40.0,110.0,10.0,1.0,0.55,0.2,35.6162,False
